run,elapsed,device,rdiops,rdmerges,rdkbps,wriops,wrmerges,wrkbps
18,49000,blk_vda,1336.0,27.0,75624.0,1724.0,102.0,42184.0
18,50000,blk_vda,1268.0,12.0,82832.0,1371.0,150.0,39276.0
18,51000,blk_vda,1370.0,0.0,85644.0,1738.0,73.0,39552.0
18,52000,blk_vda,1306.0,0.0,81944.0,1809.0,182.0,43544.0
18,53000,blk_vda,1111.0,30.0,56840.0,3347.0,304.0,60568.0
18,54000,blk_vda,1084.0,12.0,59968.0,3364.0,259.0,62968.0
18,55000,blk_vda,1087.0,0.0,59096.0,4206.0,194.0,59328.0
18,56000,blk_vda,1624.0,0.0,89800.0,1542.0,129.0,35816.0
18,57000,blk_vda,1217.0,47.0,78696.0,2833.0,164.0,48056.0
18,58000,blk_vda,1552.0,26.0,90640.0,1711.0,159.0,35888.0
18,59000,blk_vda,1302.0,0.0,88064.0,1469.0,119.0,28664.0
18,60000,blk_vda,1624.0,0.0,89368.0,1825.0,152.0,38868.0
18,61000,blk_vda,1154.0,19.0,66928.0,2689.0,241.0,47080.0
18,62000,blk_vda,1471.0,13.0,95188.0,1885.0,179.0,33960.0
18,63000,blk_vda,1410.0,14.0,79672.0,2039.0,162.0,36280.0
18,64000,blk_vda,1475.0,0.0,84928.0,2211.0,125.0,38688.0
