run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
16,4318,6,6,NEW_ORDER,0,0,0
16,4321,3,3,PAYMENT,0,0,0
16,4328,7,7,NEW_ORDER,0,0,0
16,4331,3,3,PAYMENT,0,0,0
16,4334,3,3,PAYMENT,0,0,0
16,4345,11,11,NEW_ORDER,0,0,0
16,4354,9,9,NEW_ORDER,0,0,0
16,4364,10,10,NEW_ORDER,0,0,0
16,4376,12,12,NEW_ORDER,0,0,0
16,4388,12,12,NEW_ORDER,0,0,0
16,4392,4,4,PAYMENT,0,0,0
16,4395,3,3,PAYMENT,0,0,0
16,4405,10,10,NEW_ORDER,0,0,0
16,4408,3,3,PAYMENT,0,0,0
16,4411,3,3,PAYMENT,0,0,0
16,4414,3,3,PAYMENT,0,0,0
16,4414,0,0,DELIVERY,0,0,0
16,4451,37,37,DELIVERY_BG,0,0,0
16,4457,6,6,NEW_ORDER,0,0,0
16,4461,4,4,PAYMENT,0,0,0
16,4469,8,8,NEW_ORDER,0,0,0
16,4478,8,8,NEW_ORDER,0,0,0
16,4481,3,3,PAYMENT,0,0,0
16,4484,3,3,PAYMENT,0,0,0
16,4495,11,11,NEW_ORDER,0,0,0
16,4502,7,7,NEW_ORDER,0,0,0
16,4506,4,4,PAYMENT,0,0,0
16,4510,4,4,PAYMENT,0,0,0
16,4514,4,4,PAYMENT,0,0,0
16,4518,4,4,PAYMENT,0,0,0
16,4521,3,3,PAYMENT,0,0,0
16,4529,8,8,NEW_ORDER,0,0,0
16,4532,3,3,PAYMENT,0,0,0
16,4546,14,14,NEW_ORDER,0,0,0
16,4553,7,7,NEW_ORDER,0,0,0
16,4556,3,3,PAYMENT,0,0,0
16,4564,8,8,NEW_ORDER,0,0,0
16,4571,7,7,NEW_ORDER,0,0,0
16,4579,8,8,NEW_ORDER,0,0,0
16,4582,3,3,PAYMENT,0,0,0
16,4582,0,0,DELIVERY,0,0,0
16,4605,23,23,DELIVERY_BG,0,0,0
16,4608,3,3,PAYMENT,0,0,0
16,4611,3,3,ORDER_STATUS,0,0,0
16,4614,2,2,ORDER_STATUS,0,0,0
16,4626,12,12,NEW_ORDER,0,0,0
16,4629,3,3,PAYMENT,0,0,0
16,4632,3,3,PAYMENT,0,0,0
16,4640,8,8,NEW_ORDER,0,0,0
16,4647,7,7,NEW_ORDER,0,0,0
16,4650,3,3,PAYMENT,0,0,0
16,4661,11,11,NEW_ORDER,0,0,0
16,4666,5,5,NEW_ORDER,0,0,0
16,4669,3,3,PAYMENT,0,0,0
16,4682,13,13,NEW_ORDER,0,0,0
16,4687,5,5,NEW_ORDER,0,0,0
16,4702,15,15,NEW_ORDER,0,0,0
16,4715,13,13,NEW_ORDER,0,0,0
16,4723,8,8,NEW_ORDER,0,0,0
16,4735,12,12,NEW_ORDER,0,0,0
16,4735,0,0,DELIVERY,0,0,0
16,4772,37,37,DELIVERY_BG,0,0,0
16,4775,3,3,PAYMENT,0,0,0
16,4785,10,10,NEW_ORDER,0,0,0
16,4788,3,3,PAYMENT,0,0,0
16,4791,3,3,PAYMENT,0,0,0
16,4799,8,8,NEW_ORDER,0,0,0
16,4802,3,3,PAYMENT,0,0,0
16,4806,4,4,PAYMENT,0,0,0
